iteration,participant_stages_at_the_start_of_this_round,should_revert_to_max_likelihood_order,new_order_to_test,all_participant_ln_likelihood,max_likelihood_up_until_now,all_participant_ln_likelihood_is_larger,accepted_order,accepted_likelihood,participant_stages_at_the_end_of_iteration,acceptance_ratio,actualy_reverted
11,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 1 1 1 5 1 3 3 1 5 1 1 1 3 1 2 3 1 4 4 5 5 3 1 2 4 2 5 1
 4 2 1 2 1 2 2 3 1 2 1 1 1 5 5 3 3 3 4 4 5 3 5 1 5 1 4 1 2 1 4 1 5 1 1 1 4
 1 4 3 1 2 5 5 5 2 2 3 5 5 5 4 2 3 3 5 3 2 4 4 3 3 4 4 4 2 4 5 5 1]",False,"{'FCI(HIP)': 3, 'GMI(HIP)': 2, 'FCI(Fusi)': 5, 'FCI(PCC)': 1, 'GMI(FUS)': 4}",-882.156867975876,-882.156867975876,True,"{'FCI(HIP)': 3, 'GMI(HIP)': 2, 'FCI(Fusi)': 5, 'FCI(PCC)': 1, 'GMI(FUS)': 4}",-882.156867975876,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 1 1 1 2 1 3 5 1 5 1 2 1 1 1 1 1 1 4 3 1 2 1 5 3 4 1 5 4
 3 3 4 1 5 1 3 3 3 3 1 3 1 5 5 2 1 2 3 4 2 2 5 1 5 2 4 3 2 1 3 1 5 1 1 1 4
 1 5 4 2 3 5 5 4 1 4 5 5 2 5 4 3 2 2 4 1 3 4 4 1 4 3 4 5 4 3 4 4 1]",63.63636363636363,
12,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 1 1 1 2 1 3 5 1 5 1 2 1 1 1 1 1 1 4 3 1 2 1 5 3 4 1 5 4
 3 3 4 1 5 1 3 3 3 3 1 3 1 5 5 2 1 2 3 4 2 2 5 1 5 2 4 3 2 1 3 1 5 1 1 1 4
 1 5 4 2 3 5 5 4 1 4 5 5 2 5 4 3 2 2 4 1 3 4 4 1 4 3 4 5 4 3 4 4 1]",False,"{'FCI(HIP)': 5, 'GMI(HIP)': 2, 'FCI(Fusi)': 4, 'FCI(PCC)': 1, 'GMI(FUS)': 3}",-895.7466248339775,-882.156867975876,False,"{'FCI(HIP)': 3, 'GMI(HIP)': 2, 'FCI(Fusi)': 5, 'FCI(PCC)': 1, 'GMI(FUS)': 4}",-882.156867975876,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 1 2 1 2 1 3 4 1 5 1 1 5 2 1 4 1 1 5 4 4 1 3 3 2 3 1 5 4
 3 4 5 1 5 2 3 5 1 5 3 2 1 4 4 3 1 1 3 4 2 2 4 1 5 2 1 1 1 5 5 1 4 2 1 3 3
 1 4 3 4 2 5 5 5 1 3 3 4 3 4 2 2 2 2 4 2 2 3 4 4 3 2 4 4 4 4 5 5 5]",58.333333333333336,
13,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 1 2 1 2 1 3 4 1 5 1 1 5 2 1 4 1 1 5 4 4 1 3 3 2 3 1 5 4
 3 4 5 1 5 2 3 5 1 5 3 2 1 4 4 3 1 1 3 4 2 2 4 1 5 2 1 1 1 5 5 1 4 2 1 3 3
 1 4 3 4 2 5 5 5 1 3 3 4 3 4 2 2 2 2 4 2 2 3 4 4 3 2 4 4 4 4 5 5 5]",False,"{'FCI(HIP)': 3, 'GMI(HIP)': 2, 'FCI(Fusi)': 1, 'FCI(PCC)': 4, 'GMI(FUS)': 5}",-926.7453008358087,-882.156867975876,False,"{'FCI(HIP)': 3, 'GMI(HIP)': 2, 'FCI(Fusi)': 5, 'FCI(PCC)': 1, 'GMI(FUS)': 4}",-882.156867975876,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 4 4 4 1 1 1 5 5 2 3 4 1 3 1 2 1 4 1 5 2 1 3 4 4 4 5 2 4 1
 1 4 1 2 2 3 1 5 1 3 5 1 1 2 5 5 1 4 4 2 2 3 5 1 5 1 1 1 1 3 3 4 1 1 1 3 5
 2 3 5 2 4 3 5 5 4 3 2 4 4 4 2 2 3 2 5 2 1 5 5 5 1 1 3 5 2 3 5 4 2]",53.84615384615385,
14,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 4 4 4 1 1 1 5 5 2 3 4 1 3 1 2 1 4 1 5 2 1 3 4 4 4 5 2 4 1
 1 4 1 2 2 3 1 5 1 3 5 1 1 2 5 5 1 4 4 2 2 3 5 1 5 1 1 1 1 3 3 4 1 1 1 3 5
 2 3 5 2 4 3 5 5 4 3 2 4 4 4 2 2 3 2 5 2 1 5 5 5 1 1 3 5 2 3 5 4 2]",False,"{'FCI(HIP)': 3, 'GMI(HIP)': 4, 'FCI(Fusi)': 2, 'FCI(PCC)': 1, 'GMI(FUS)': 5}",-920.1542218697411,-882.156867975876,False,"{'FCI(HIP)': 3, 'GMI(HIP)': 2, 'FCI(Fusi)': 5, 'FCI(PCC)': 1, 'GMI(FUS)': 4}",-882.156867975876,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 1 2 3 2 2 3 4 5 5 2 2 3 5 3 1 2 3 5 5 4 2 2 3 4 5 4 4 2
 1 1 3 1 2 5 1 4 3 4 1 2 3 5 5 1 1 3 3 3 3 1 3 2 5 1 5 2 3 1 5 1 1 1 2 3 5
 3 5 5 2 5 5 4 5 4 3 1 5 5 4 1 4 5 5 5 2 1 1 5 1 4 4 5 5 2 1 5 5 2]",50.0,
15,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 1 2 3 2 2 3 4 5 5 2 2 3 5 3 1 2 3 5 5 4 2 2 3 4 5 4 4 2
 1 1 3 1 2 5 1 4 3 4 1 2 3 5 5 1 1 3 3 3 3 1 3 2 5 1 5 2 3 1 5 1 1 1 2 3 5
 3 5 5 2 5 5 4 5 4 3 1 5 5 4 1 4 5 5 5 2 1 1 5 1 4 4 5 5 2 1 5 5 2]",False,"{'FCI(HIP)': 3, 'GMI(HIP)': 2, 'FCI(Fusi)': 5, 'FCI(PCC)': 1, 'GMI(FUS)': 4}",-919.9133714994283,-882.156867975876,False,"{'FCI(HIP)': 3, 'GMI(HIP)': 2, 'FCI(Fusi)': 5, 'FCI(PCC)': 1, 'GMI(FUS)': 4}",-882.156867975876,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 1 4 1 4 2 3 2 1 4 1 3 2 3 2 4 4 3 5 4 3 5 1 1 1 4 4 5 3
 3 5 4 1 3 4 3 4 4 3 5 2 5 5 5 2 1 3 3 5 2 2 5 1 4 3 4 1 2 1 2 3 3 1 2 1 5
 1 5 5 1 5 3 5 4 5 4 4 4 4 5 3 2 3 4 4 2 1 2 5 3 2 4 4 2 2 3 4 2 2]",46.666666666666664,
16,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 1 4 1 4 2 3 2 1 4 1 3 2 3 2 4 4 3 5 4 3 5 1 1 1 4 4 5 3
 3 5 4 1 3 4 3 4 4 3 5 2 5 5 5 2 1 3 3 5 2 2 5 1 4 3 4 1 2 1 2 3 3 1 2 1 5
 1 5 5 1 5 3 5 4 5 4 4 4 4 5 3 2 3 4 4 2 1 2 5 3 2 4 4 2 2 3 4 2 2]",False,"{'FCI(HIP)': 3, 'GMI(HIP)': 1, 'FCI(Fusi)': 5, 'FCI(PCC)': 4, 'GMI(FUS)': 2}",-951.2663802400025,-882.156867975876,False,"{'FCI(HIP)': 3, 'GMI(HIP)': 2, 'FCI(Fusi)': 5, 'FCI(PCC)': 1, 'GMI(FUS)': 4}",-882.156867975876,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 4 3 4 3 4 1 1 4 1 3 1 3 1 3 1 1 1 5 5 3 4 2 4 1 4 5 2 4 4
 3 4 2 1 1 1 4 3 2 2 3 1 3 2 5 3 1 2 1 5 1 1 2 3 5 3 3 4 1 2 2 1 1 3 4 2 5
 1 3 5 1 4 2 2 4 2 3 3 5 4 2 3 1 1 3 5 5 1 2 4 2 4 1 4 4 3 1 4 2 3]",43.75,
17,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 4 3 4 3 4 1 1 4 1 3 1 3 1 3 1 1 1 5 5 3 4 2 4 1 4 5 2 4 4
 3 4 2 1 1 1 4 3 2 2 3 1 3 2 5 3 1 2 1 5 1 1 2 3 5 3 3 4 1 2 2 1 1 3 4 2 5
 1 3 5 1 4 2 2 4 2 3 3 5 4 2 3 1 1 3 5 5 1 2 4 2 4 1 4 4 3 1 4 2 3]",False,"{'FCI(HIP)': 4, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 1, 'GMI(FUS)': 2}",-936.7447229084313,-882.156867975876,False,"{'FCI(HIP)': 3, 'GMI(HIP)': 2, 'FCI(Fusi)': 5, 'FCI(PCC)': 1, 'GMI(FUS)': 4}",-882.156867975876,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 3 4 1 4 1 1 4 2 2 2 1 1 1 1 1 5 1 4 3 3 2 3 5 1 4 2 3 1
 2 5 2 1 2 5 4 3 1 1 3 3 1 4 5 2 1 1 1 4 1 3 2 1 5 3 3 5 2 5 2 1 2 5 1 5 4
 4 3 4 1 4 3 5 5 2 3 4 5 3 4 2 2 2 3 3 4 1 5 4 2 1 3 5 5 4 3 3 5 1]",41.1764705882353,
18,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 3 4 1 4 1 1 4 2 2 2 1 1 1 1 1 5 1 4 3 3 2 3 5 1 4 2 3 1
 2 5 2 1 2 5 4 3 1 1 3 3 1 4 5 2 1 1 1 4 1 3 2 1 5 3 3 5 2 5 2 1 2 5 1 5 4
 4 3 4 1 4 3 5 5 2 3 4 5 3 4 2 2 2 3 3 4 1 5 4 2 1 3 5 5 4 3 3 5 1]",False,"{'FCI(HIP)': 5, 'GMI(HIP)': 2, 'FCI(Fusi)': 3, 'FCI(PCC)': 1, 'GMI(FUS)': 4}",-924.2774781909457,-882.156867975876,False,"{'FCI(HIP)': 3, 'GMI(HIP)': 2, 'FCI(Fusi)': 5, 'FCI(PCC)': 1, 'GMI(FUS)': 4}",-882.156867975876,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 4 3 1 5 1 2 3 2 5 2 1 1 2 3 2 4 3 5 5 3 5 5 3 5 5 4 2 1
 4 2 1 1 4 1 2 5 2 2 5 4 5 5 4 2 5 5 4 4 2 5 3 1 4 1 1 2 3 5 2 2 4 1 1 1 4
 1 5 4 2 4 5 4 5 4 3 4 3 4 3 3 5 2 3 4 4 1 4 2 3 2 4 4 4 4 5 4 5 1]",38.888888888888886,
19,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 4 3 1 5 1 2 3 2 5 2 1 1 2 3 2 4 3 5 5 3 5 5 3 5 5 4 2 1
 4 2 1 1 4 1 2 5 2 2 5 4 5 5 4 2 5 5 4 4 2 5 3 1 4 1 1 2 3 5 2 2 4 1 1 1 4
 1 5 4 2 4 5 4 5 4 3 4 3 4 3 3 5 2 3 4 4 1 4 2 3 2 4 4 4 4 5 4 5 1]",False,"{'FCI(HIP)': 3, 'GMI(HIP)': 1, 'FCI(Fusi)': 2, 'FCI(PCC)': 5, 'GMI(FUS)': 4}",-943.5651526767512,-882.156867975876,False,"{'FCI(HIP)': 3, 'GMI(HIP)': 2, 'FCI(Fusi)': 5, 'FCI(PCC)': 1, 'GMI(FUS)': 4}",-882.156867975876,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 2 3 3 1 1 1 1 3 5 4 3 1 1 5 3 5 3 4 5 3 2 5 4 3 4 1 4 3
 3 3 4 1 3 5 3 3 2 3 4 3 3 4 5 3 5 2 2 4 3 3 1 4 4 5 5 1 1 3 5 2 4 2 5 1 5
 1 4 1 1 4 5 1 5 4 2 5 5 5 2 1 3 1 2 4 3 3 4 5 3 1 1 5 5 2 5 4 5 2]",36.8421052631579,
20,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 2 3 3 1 1 1 1 3 5 4 3 1 1 5 3 5 3 4 5 3 2 5 4 3 4 1 4 3
 3 3 4 1 3 5 3 3 2 3 4 3 3 4 5 3 5 2 2 4 3 3 1 4 4 5 5 1 1 3 5 2 4 2 5 1 5
 1 4 1 1 4 5 1 5 4 2 5 5 5 2 1 3 1 2 4 3 3 4 5 3 1 1 5 5 2 5 4 5 2]",False,"{'FCI(HIP)': 3, 'GMI(HIP)': 1, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-936.0124706172807,-882.156867975876,False,"{'FCI(HIP)': 3, 'GMI(HIP)': 2, 'FCI(Fusi)': 5, 'FCI(PCC)': 1, 'GMI(FUS)': 4}",-882.156867975876,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 4 1 3 2 1 4 5 1 5 3 3 1 4 2 3 2 1 4 2 5 5 2 2 5 4 2 2 5
 2 1 2 2 5 5 4 3 1 2 3 1 3 5 5 3 1 1 3 4 4 1 4 4 5 2 4 3 5 2 3 2 3 1 3 3 4
 2 5 2 1 1 4 5 4 3 2 4 5 5 1 4 3 5 3 5 2 1 3 5 3 5 2 4 4 2 3 4 5 3]",35.0,
21,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 4 1 3 2 1 4 5 1 5 3 3 1 4 2 3 2 1 4 2 5 5 2 2 5 4 2 2 5
 2 1 2 2 5 5 4 3 1 2 3 1 3 5 5 3 1 1 3 4 4 1 4 4 5 2 4 3 5 2 3 2 3 1 3 3 4
 2 5 2 1 1 4 5 4 3 2 4 5 5 1 4 3 5 3 5 2 1 3 5 3 5 2 4 4 2 3 4 5 3]",False,"{'FCI(HIP)': 3, 'GMI(HIP)': 2, 'FCI(Fusi)': 5, 'FCI(PCC)': 1, 'GMI(FUS)': 4}",-917.4229063727608,-882.156867975876,False,"{'FCI(HIP)': 3, 'GMI(HIP)': 2, 'FCI(Fusi)': 5, 'FCI(PCC)': 1, 'GMI(FUS)': 4}",-882.156867975876,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 1 1 2 2 1 3 5 2 4 1 1 4 3 4 3 1 1 5 4 2 4 1 3 2 4 1 4 4
 5 4 4 2 3 1 3 4 2 3 4 5 1 3 5 2 4 3 1 4 2 3 5 1 5 1 4 1 4 4 4 3 1 4 1 4 4
 1 5 4 2 2 5 5 4 5 3 4 4 4 5 1 5 2 2 4 2 5 2 4 1 4 3 4 5 5 2 5 4 1]",33.333333333333336,
22,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 1 1 2 2 1 3 5 2 4 1 1 4 3 4 3 1 1 5 4 2 4 1 3 2 4 1 4 4
 5 4 4 2 3 1 3 4 2 3 4 5 1 3 5 2 4 3 1 4 2 3 5 1 5 1 4 1 4 4 4 3 1 4 1 4 4
 1 5 4 2 2 5 5 4 5 3 4 4 4 5 1 5 2 2 4 2 5 2 4 1 4 3 4 5 5 2 5 4 1]",False,"{'FCI(HIP)': 3, 'GMI(HIP)': 1, 'FCI(Fusi)': 5, 'FCI(PCC)': 4, 'GMI(FUS)': 2}",-938.4537121649165,-882.156867975876,False,"{'FCI(HIP)': 3, 'GMI(HIP)': 2, 'FCI(Fusi)': 5, 'FCI(PCC)': 1, 'GMI(FUS)': 4}",-882.156867975876,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 1 1 1 5 3 4 3 1 4 1 2 1 1 1 3 4 3 4 5 5 5 4 1 2 4 2 4 4
 4 1 4 5 3 3 3 3 3 4 3 4 2 3 5 3 1 3 3 3 3 2 5 2 5 2 3 1 3 5 4 3 4 2 4 3 2
 3 2 3 3 2 5 5 4 4 5 3 5 3 3 3 2 3 2 5 2 1 2 5 4 3 4 3 5 1 4 2 3 4]",31.818181818181817,
23,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 1 1 1 5 3 4 3 1 4 1 2 1 1 1 3 4 3 4 5 5 5 4 1 2 4 2 4 4
 4 1 4 5 3 3 3 3 3 4 3 4 2 3 5 3 1 3 3 3 3 2 5 2 5 2 3 1 3 5 4 3 4 2 4 3 2
 3 2 3 3 2 5 5 4 4 5 3 5 3 3 3 2 3 2 5 2 1 2 5 4 3 4 3 5 1 4 2 3 4]",False,"{'FCI(HIP)': 3, 'GMI(HIP)': 1, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-934.2890595606725,-882.156867975876,False,"{'FCI(HIP)': 3, 'GMI(HIP)': 2, 'FCI(Fusi)': 5, 'FCI(PCC)': 1, 'GMI(FUS)': 4}",-882.156867975876,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 2 2 3 5 1 3 4 3 4 3 1 3 4 4 2 4 4 4 4 5 2 3 5 2 4 4 5 5
 1 3 2 4 3 3 1 4 2 3 4 5 1 1 5 2 3 2 1 4 1 1 5 2 5 2 4 2 2 1 4 1 5 1 3 5 5
 3 4 3 3 3 1 5 2 1 1 4 3 3 5 3 2 3 1 5 1 4 2 5 1 1 1 4 5 1 3 5 4 2]",30.434782608695652,
24,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 2 2 3 5 1 3 4 3 4 3 1 3 4 4 2 4 4 4 4 5 2 3 5 2 4 4 5 5
 1 3 2 4 3 3 1 4 2 3 4 5 1 1 5 2 3 2 1 4 1 1 5 2 5 2 4 2 2 1 4 1 5 1 3 5 5
 3 4 3 3 3 1 5 2 1 1 4 3 3 5 3 2 3 1 5 1 4 2 5 1 1 1 4 5 1 3 5 4 2]",False,"{'FCI(HIP)': 3, 'GMI(HIP)': 2, 'FCI(Fusi)': 1, 'FCI(PCC)': 5, 'GMI(FUS)': 4}",-934.4267547002612,-882.156867975876,False,"{'FCI(HIP)': 3, 'GMI(HIP)': 2, 'FCI(Fusi)': 5, 'FCI(PCC)': 1, 'GMI(FUS)': 4}",-882.156867975876,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 3 1 1 5 1 3 1 2 5 1 1 2 3 1 2 2 2 4 1 1 2 5 1 3 5 1 5 1
 1 2 3 2 4 4 2 3 3 2 2 1 1 5 5 2 2 1 4 2 3 3 4 3 4 5 3 1 1 2 3 1 5 1 1 1 4
 4 5 5 4 3 5 1 4 2 3 4 2 3 3 2 2 3 1 5 2 2 5 4 5 2 4 5 5 5 3 5 5 2]",29.166666666666668,
25,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 3 1 1 5 1 3 1 2 5 1 1 2 3 1 2 2 2 4 1 1 2 5 1 3 5 1 5 1
 1 2 3 2 4 4 2 3 3 2 2 1 1 5 5 2 2 1 4 2 3 3 4 3 4 5 3 1 1 2 3 1 5 1 1 1 4
 4 5 5 4 3 5 1 4 2 3 4 2 3 3 2 2 3 1 5 2 2 5 4 5 2 4 5 5 5 3 5 5 2]",False,"{'FCI(HIP)': 4, 'GMI(HIP)': 2, 'FCI(Fusi)': 5, 'FCI(PCC)': 3, 'GMI(FUS)': 1}",-942.3295154136929,-882.156867975876,False,"{'FCI(HIP)': 3, 'GMI(HIP)': 2, 'FCI(Fusi)': 5, 'FCI(PCC)': 1, 'GMI(FUS)': 4}",-882.156867975876,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 1 2 2 2 3 2 4 1 4 3 1 2 1 1 3 4 1 3 3 5 3 1 5 4 4 1 2 3
 2 4 2 1 5 2 1 5 4 3 4 5 3 4 5 5 2 5 1 4 4 3 5 1 4 2 5 3 5 1 4 3 1 4 1 1 2
 2 5 3 4 4 5 2 5 1 4 2 4 3 3 3 3 4 5 2 5 5 3 3 1 2 1 5 5 2 1 5 2 3]",28.0,
26,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 1 2 2 2 3 2 4 1 4 3 1 2 1 1 3 4 1 3 3 5 3 1 5 4 4 1 2 3
 2 4 2 1 5 2 1 5 4 3 4 5 3 4 5 5 2 5 1 4 4 3 5 1 4 2 5 3 5 1 4 3 1 4 1 1 2
 2 5 3 4 4 5 2 5 1 4 2 4 3 3 3 3 4 5 2 5 5 3 3 1 2 1 5 5 2 1 5 2 3]",False,"{'FCI(HIP)': 3, 'GMI(HIP)': 2, 'FCI(Fusi)': 5, 'FCI(PCC)': 4, 'GMI(FUS)': 1}",-936.5166958849338,-882.156867975876,False,"{'FCI(HIP)': 3, 'GMI(HIP)': 2, 'FCI(Fusi)': 5, 'FCI(PCC)': 1, 'GMI(FUS)': 4}",-882.156867975876,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 1 2 4 5 2 5 2 2 3 1 4 5 1 1 1 2 4 3 3 1 5 4 5 5 5 1 5 1
 1 5 2 3 1 4 4 2 3 2 3 1 4 3 5 2 3 3 3 3 3 4 2 4 4 5 1 4 1 5 5 1 5 3 1 5 4
 3 2 1 2 4 3 3 2 5 3 5 5 3 5 3 4 2 3 5 1 2 4 3 2 1 5 5 4 4 5 5 2 1]",26.923076923076923,
27,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 1 2 4 5 2 5 2 2 3 1 4 5 1 1 1 2 4 3 3 1 5 4 5 5 5 1 5 1
 1 5 2 3 1 4 4 2 3 2 3 1 4 3 5 2 3 3 3 3 3 4 2 4 4 5 1 4 1 5 5 1 5 3 1 5 4
 3 2 1 2 4 3 3 2 5 3 5 5 3 5 3 4 2 3 5 1 2 4 3 2 1 5 5 4 4 5 5 2 1]",False,"{'FCI(HIP)': 2, 'GMI(HIP)': 1, 'FCI(Fusi)': 5, 'FCI(PCC)': 3, 'GMI(FUS)': 4}",-951.2827087465338,-882.156867975876,False,"{'FCI(HIP)': 3, 'GMI(HIP)': 2, 'FCI(Fusi)': 5, 'FCI(PCC)': 1, 'GMI(FUS)': 4}",-882.156867975876,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 5 4 5 4 3 1 5 3 5 2 1 3 3 1 2 2 2 2 1 5 5 2 5 5 2 2 4 5
 5 1 4 3 1 3 1 4 2 2 2 5 4 5 5 5 1 3 2 1 4 2 2 1 5 2 4 4 4 5 5 1 3 1 3 2 4
 1 4 1 3 3 5 5 4 1 4 5 5 2 4 2 4 2 1 3 1 3 4 2 3 4 1 5 4 2 5 5 3 3]",25.925925925925927,
